source	target
Ráno som si zabudol zapnúť budík a zmešal som autobus.	Зранку я забув увімкнути будильник і пропустив автобус.
V obchode som si vybral pár vecí, ale na pokladni som si uvedomil, že nemám peniaze.	У магазині я обрав кілька речей, але на касі зрозумів, що грошей немає.
Keď počujem ten nový riff, vo mne sa objaví chuť zabehať si.	Коли чую той новий риф, у мене з'являється бажання побігати.
Môj telefón sa zase seká a vždy ma vyhodí z aplikácie v najhoršom momente.	Мій телефон знову зависає й завжди вилітає з додатків у найневдалий момент.
Keď som si objednal pizzu, doručenie trvalo večnosť a ja som už bol riadne nervózny.	Коли я замовив піцу, доставка тягнулася вічність, і я вже був справді нервовий.
Pracujem do noci a som strašne unavený.	Я працюю до ночі, і дуже втомлений.
Mohol by si mi pozrieť ten účet na telefóne, prosím?	Чи міг би ти подивитися мій рахунок на телефоні, будь ласка?
Včera som zjedol obrovský burger a hneď som mal výčitky.	Учора я з'їв величезний бургер, і одразу пожалкував.
Chystám sa na dovolenku do Grécka a nemám ešte pas.	Я збираюся у відпустку до Греції, але паспорта ще немає.
Rád sa učím nové jazyky a dnes som našiel skvelý spôsob.	Мені подобається вчити нові мов и, а сьогодні я знайшов чудовий спосіб.
Lietadlo mešká už dve hodiny, a ja som hladný ako vlk.	Рейс затримується вже дві години, а я голодний, як вовк.
Dnes večer musím dokončiť projekt, inak ma šéf zruší.	Сьогодні ввечері мушу закінчити проект, інакше шеф мене звільнить.
Skúšam nové recepty a dnes varím pečené zemiaky s bylinkovým maslom.	Спробую нові рецепти, і сьогодні готую запечену картоплю з трав'яним маслом.
Skúšal som nový smartfón a zistil som, že fotoaparát robí skvelé zábery aj v tme.	Спробував новий смартфон і зрозумів, що камера робить класні знімки навіть у темряві.
Na ihrisku som dnes cítil energiu a dal som si svoj prvý gól v tejto sezóne.	На майданчику сьогодні відчував енергію і забив свій перший гол у цьому сезоні.
Pri ceste som zistil, že baterka v telefóne sa rýchlo vybíja.	Під час поїздки я зрозумів, що батарея в телефоні швидко розряджається.
Dcéra nechce jesť zeleninu, len chipsy.	Донька не хоче їсти овочі, лише чіпси.
Na ihrisku som dnes spravil skvelý gól.	На майданчику сьогодні забив гарний гол.
V obchode som dostal zľavu na kravatu.	У магазині отримав знижку на краватку.
Keď som bol chorý, mlieko mi nerobilo dobre.	Коли я був хворий, молоко мені не пішло на користь.
Musím dnes večer dokončiť ten projekt, inak ma šéf vyhodí.	Мені треба сьогодні ввечері закінчити той проект, інакше мене звільнить керівник.
Dnes večer pečiem koláč, uvidíme, či nebude suchý.	Сьогодні ввечері пеку пиріг; подивимось, чи він буде сухим.
Prečo mešká náš autobus? Zajtra idem na dovolenku a nechcem zmeškať let.	Чому наш автобус запізнюється? Завтра їду у відпустку і не хочу пропустити рейс.
V obchode si chcem kúpiť nový mobil; ten starý ma už sklamáva.	У магазині хочу купити новий телефон; той старий мене вже розчаровує.
Povedz mi pravdu, nemám rád, keď ma niekto klame.	Скажи мені правду, я не люблю, коли хтось бреше.
Kde je najbližšia autobusová zastávka?	Де найближча автобусна зупинка?
Dnes som unavený z tohto maratónu vybavovania na úrade.	Сьогодні втомився від цього марафону паперової тяганини в управл інні.
Skús to zobrať trochu vážnejšie, nemôžem stále počúvať tieto tvoje výhovorky.	Спробуй взяти це трішки серйозніше, я не можу постійно слухати твої виправдання.
Zober si, prosím, tie tenisky, dnes pôjdeme behať do parku.	Будь ласка, візьми ті кросівки, сьогодні підемо бігати в парк.
Objav si tú novú hru na telefóne, je to fakt návykové.	Спробуй цю нову гру на телефоні, вона дійсно затягує.
Dnes som mal hneď tri stretnutia a žiaden výsledok.	Сьогодні в мене було одразу три зустрічі, і жодного результату.
Prečo je to vždy tak ťažké zaplatiť kartou v tejto appke?	Чому це завжди так важко заплатити карткою у цій апці?
Vlak ma prekvapil: meškal dve hodiny a musel som improvizovať.	Поїзд мене здивував: запізнився на дві години, і довелося імпровізувати.
Včera som zháňal topánky, našiel som ich v zľave 50%.	Вчора шукав взуття, знайшов їх зі знижкою 50%.
S partnerom si často hádame kvôli malým veciam, ale milujem ho.	З партнером ми часто сваримося через дрібниці, але люблю його.
Idem si kúpiť chleba a uvidím, čo ešte zoženiem.	Я піду купити хліба і подивлюся, що ще дістану.
Ta zrážka v obchode ma poriadne rozhádala, neviem sa upokojiť.	Та знижка в магазині мене серйозно розізлила, не можу заспокоїтися.
Dnes som nahnevaný z toho návrhu, čo ti včera predložili.	Сьогодні я злий через той проєкт, який тобі запропонували вчора.
Ako to môžeš stále robiť? Stačí mi tvoje hlúpe vysvetlenie.	Як ти можеш це робити постійно? Достатньо твоїх дурних пояснень.
Dnes večer ideme na futbal a teším sa na skvelé momenty na ihrisku.	Сьогодні ввечері йдемо на футбол, і я з нетерпінням чекаю на класні моменти на полі.
Dnes som objavil v meste malú pekáreň a kúpil si čerstvý chlieb, ktorý mal úžasnú vôňu.	Сьогодні я знайшов у місті маленьку пекарню і купив свіжий хліб, який мав неймовірний аромат.
Musím dokončiť projekt do piatka, inak nám šéf zruší celý rozpočet.	Мені потрібно закінчити проект до п'ятниці, інакше шеф скасує весь бюджет.
Nový telefón je super, ale ešte sa učím, ako ho používať.	Новий телефон класний, але я ще вчуся, як ним користуватися.
Chystám sa na dovolenku a hľadám lacný hostel s výhľadom na more.	Готуюся до відпустки і шукаю дешевий хостел із видом на море.
Keď sme sa včera pohádali, povedal si niečo, čo ma veľmi ranilo.	Коли ми вчора посварились, ти сказав щось, що мене дуже поранило.
Dnes musím dokončiť správu, ale v hlave mám chaos.	Сьогодні мушу дописати звіт, але в голові повний хаос.
Ležím na gauči a potrebujem si poriadne oddýchnuť.	Лежу на дивані, мені потрібно нормально відпочити.
Cestujeme vlakom a nemáme tu mapu, čo máme robiť?	Мандруємо потягом, а тут немає карти — що нам робити?
Chcem si kúpiť nové tenisky, tie modré vyzerajú super.	Хочу купити нові кросівки, ці сині виглядають круто.
Mám problém so spánkom, nemôžem zaspať ani po dvoch hodinách.	У мене проблеми зі сном, я не можу заснути навіть через дві години.
To školenie bolo úplne zbytočné, nestihli sme nič nové.	Це навчання було повністю марним, ми нічого нового не дізналися.
Chcem si večer konečne oddýchnuť, deti ma stále rušia.	Хочу нарешті ввечері відпочити, діти мені все ще заважають.
Na stanici som zmešal vlak a teraz čakám tri hodiny.	На вокзалі я пропустив поїзд, і зараз чекаю три години.
Chcel som kúpiť nové tenisky, v obchode ich už nemajú.	Я хотів купити нові кросівки, у магазині їх уже немає.
Hral som novú videohru a som z nej fakt nadšený.	Я грав у нову відеогру, і від неї дійсно в захваті.
Hrám futbal v sobotu s kamarátmi na ihrisku za blokom.	Я граю у футбол у суботу з друзями на майданчику за кварталом.
Tento projekt ma fakt štve, potrebujem kávu a pauzu.	Цей проект мене реально дратує, мені потрібна кава й перерва.
Ktorý autobus príde o 7:45 na stanicu?	Який автобус прибуде о 7:45 на станцію?
V obchode som zabudol peniaze doma.	У магазині я забув гроші вдома.
Môj partner a ja sme sa pohádali.	Мій партнер і я посварилися.
V práci som stratil prehľad, všetko je to chaos a ja už nemám nervy.	На роботі я втратив орієнтир, усе це хаос, і в мене вже немає нервів.
Dnes vybehnem na bicykli do parku, len tak na vzduch.	Сьогодні вийду на велосипеді у парк, просто подихати повітрям.
Chcel by som tento sveter, ale vyzerá, že ho už nemajú.	Я хотів би цей светр, але здається, його вже немає.
Si pre mňa niečo, čo som si nikdy nepredstavoval.	Ти для мене щось, чого я ніколи не міг уявити.
Môj telefón zase blbne, neviem s ním robiť.	Мій телефон знову барахлить, не знаю, що з ним робити.
Máme problémy s internetom doma, a to ma dnes úplne vytočilo.	У нас вдома проблеми з інтернетом, і це сьогодні повністю вивело мене із себе.
Čo to je za otravný návod na tú novú aplikáciu? Neviem sa v tom zorientovať.	Що це за настирлива інструкція до цієї нової програми? Я не можу розібратися в ній.
Som unavený z tejto práce, potrebujem aspoň deň voľna.	Я втомився від цієї роботи, мені потрібен хоч би один вихідний.
Na dovolenke sme objavili skrytú pláž, ktorú nikto nepozná.	Під час відпустки ми знайшли прихований пляж, про який ніхто не знає.
Kúpil som si nový gril a teším sa na víkendové grilovanie s kamarátmi.	Я купив новий гриль і чекаю вихідних, щоб влаштувати гриль із друзями.
Zajtra musím dokončiť ten projekt a potom pôjdem domov.	Завтра мушу закінчити той проєкт, а потім піду додому.
To je úplná hlúposť, poďme to vyriešiť hneď.	Це повна дурня, давай розв’яжемо це зараз.
Kúpil som si lístok na vlak a idem na výlet na juh, už sa teším na slnko a more.	Я купив квиток на потяг і вирушаю в подорож на південь, уже чекаю на сонце та море.
Kúpila som si nové topánky, ale sú mi malé.	Я купила нові кросівки, але вони мені тиснуть.
Dnes mám takú nudnú náladu, nič ma neláka.	Сьогодні у мене такий нудний настрій, нічого мене не тішить.
Ráno som si doma uvaril kávu a zistil, že mi došlo mlieko.	Ранку я вдома зварив каву й з'ясував, що молока закінчилося.
Dnes v práci som sa poriadne nahneval, keď šéf zrušil projekt bez vysvetlenia.	Сьогодні на роботі я серйозно розізлився, коли шеф скасував проект без пояснень.
Kde sú moje kľúče?	Де мої ключі?
V obchode som stratil zoznam vecí a potom som zabudol aj kartičku.	У магазині я загубив список речей, а потім забув навіть картку.
Používanie nového smartfónu ma baví, aj keď občas padá signál.	Використання нового смартфона мене радує, навіть якщо іноді пропадає сигнал.
Dnes na porade som zistil, že projekt pôjde ďalej aj napriek problémom.	Сьогодні на нараді я дізнався, що проект піде далі попри проблеми.
Skúšam doma upiecť koláč, ale recept ma štve a nervy mi idú na doraz.	Спробую вдома випекти пиріг, але рецепт дратує — нерви на межі.
Cestovanie vlakom bolo nudné, no výhľady stáli za to.	Поїздка потягом була нудною, але краєвиди того варто було побачити.
Vo výpredaji som ulovil nový kabát, aj keď som nechcel míňať všetky peniaze.	У розпродажі зловив нове пальто, хоча не хотів витрачати всі гроші.
Milujem, keď ma niekto prekvapí drobnou pozornosťou.	Люблю, коли мене дивують дрібною увагою.
Ideme na výlet.	Їдемо на поїздку.
To je úplná sračka, nebudem sa s tým babrať.	Це повне лайно, не буду з цим возитися.
Kúpili sme si nový byt a som z toho nadšený.	Ми купили нову квартиру, і я від цього в захваті.
Ako sa máš po tom, čo si toľko cestoval?	Як ти почуваєшся після того, як так багато подорожував?
Keď mi napíšeš správu, hneď zavolám.	Коли надішлеш мені повідомлення, я одразу зателефоную.
Kúpil som si nový telefón, zatiaľ je to len drahá hračka.	Я купив собі новий телефон, поки що це лише дорога іграшка.
Na dovolenke sme sa stratili v malom meste a GPS zlyhal.	У відпустці ми загубилися в маленькому місті, і GPS відмовив.
V práci sa dnes všetko sype, šéf zrušil všetky stretnutia.	На роботі сьогодні усе валиться з рук, шеф скасував усі зустрічі.
Dnes večer si dám pizzu a pozriem si svoj obľúbený seriál.	Сьогодні ввечері з'їм піцу і подивлюся свій улюблений серіал.
V kancelárii som našiel starý žart a rozosmial som sa počas prezentácie šéfa.	У офісі я знайшов старий жарт і розсміявся під час презентації шефа.
Dnes ráno som zaspal a celý vlak mi ušiel.	Сьогодні вранці я проспав, і поїзд пішов без мене.
Chcem vyskúšať nový recept na sushi.	Хочу спробувати новий рецепт суші.
Chcel by som si oddýchnuť pri dobrom filme a popcorn je povinnosť.	Хочу відпочити перед добрим фільмом, а попкорн обов'язковий.
Objednal som si tričko online a teraz čakám, kedy mi ho doručia.	Я замовив футболку онлайн і зараз чекаю, коли її доставлять.
Pred týždňom som si kúpil nový telefón a bojím sa, že sa mi rýchlo vybije batéria.	Тиждень тому я купив новий телефон і боюся, що батарея швидко розряджається.
V práci mám toho dnes po krk; všetko sa sype a ja sa snažím vyzerať, že to zvládnem.	На роботі сьогодні у мене по горло; усе валиться з рук, а я намагаюся виглядати так, ніби справляюся.
Skúšam upiecť koláč, ale z neho vyjde len suchý suchár.	Спробував спекти пиріг, але з нього вийшов лише сухар.
Chcel by som vedieť, čo si dnes dáme na večeru; máte nejaký tip?	Хочу дізнатися, що сьогодні зробимо на вечерю; маєте якісь поради?
Kúpil som si tričko, ale veľkosť mi nesedí.	Я купив футболку, але розмір мені не підходить.
Cítim sa zle, mám kašeľ a idem si dať čaj s medom.	Погано себе почуваю, кашляю, піду пити чай із медом.
Tento projekt ma naozaj vyčerpáva.	Цей проєкт дійсно виснажує мене.
Vieš, dnes som mal skvelý deň, až kým som nezistil, že som zabudol kabelku?	Знаєш, сьогодні був чудовий день, доки не з'ясувалося, що забув сумку?
Niekedy stačí maličká chyba a všetko je v prdeli.	Іноді досить маленької помилки, і все валиться.
V telefóne mi dochádza batéria a nabíjačku som zabudol doma.	У телефоні сіла батарея, а зарядку я забув удома.
Včera sme s kamarátmi skúšali nový turistický chodník, bol to masaker, ale stálo to za to.	Вчора ми з друзями випробували новий туристичний маршрут — це була жесть, але варто було того.
Dám si ešte jednu kávu a pôjdem na tréning.	Я вип'ю ще одну каву і піду на тренування.
V práci dnes panuje šialené tempo, nestíham všetko dokončiť.	На роботі сьогодні шалений темп, не встигаю все закінчити.
Objednal som pizzu cez Glovo, a kuriér ma privítal s úsmevom.	Замовив піцу через Glovo, а кур'єр зустрів мене з посмішкою.
Snažím sa naučiť po anglicky, ale občas mi vypadávajú slová.	Я намагаюся вчити англійську, але іноді слова випадають.
Kúp si ten nový telefón, stojí to za to.	Купи той новий телефон, це того варто.
Máme dnes sprint na poslednú chvíľu, som z toho na nervy.	Сьогодні у нас дедлайн на останній хвилині, від цього я нервую.
Keď cestujem, vždy zabudnem adaptér.	Коли подорожую, завжди забуваю адаптер.
V obchode som si vybral drahé tenisky, ale nakoniec som kúpil lacnejšie.	У магазині я вибрав дорогі кросівки, але зрештою купив дешевші.
Si ma vždy rozosmial, aj keď som mal zlý deň.	Ти мене завжди розсмішував, навіть коли у мене був поганий день.
Chcel som urobiť zdravý obed, no vyšlo mi to ako katastrofa.	Я хотів зробити здоровий обід, але вийшло як катастрофа.
Môžeš mi poslať ten súbor ešte raz? Uložil som ho zle.	Можеш надіслати мені той файл ще раз? Я його зберіг неправильно.
Mám hlad ako vlk, poďme niečo zjesť.	У мене такий голод, як у вовка, давай щось з'їмо.
Kde si môžem kúpiť lístok na vlak?	Де я можу купити квиток на потяг?
Na koncerte som sa stratil medzi davom fanúšikov.	На концерті я загубився серед натовпу фанатів.
Píšem ti správu už tretíkrát, odpoveď by bola fajn.	Я вже третій раз тобі пишу, було б добре отримати відповідь.
Dnes v práci to všetko padá na hlavu – musíme to hneď vyriešiť.	Сьогодні на роботі все валиться на голову — мусимо це одразу вирішити.
Keď mi niekto sľúbi, že príde, a nepríde, som fakt naštvaný.	Коли хтось обіцяє прийти, а не приходить — я реально злий.
Večer si chcem dopriať film a veľkú porciu popcornu.	Ввечері хочу насолодитися фільмом і великою порцією попкорну.
Objednal som nový telefón cez internet, ale dorazí až budúci týždeň.	Я замовив новий телефон через інтернет, але доставлять його тільки наступного тижня.
Cvičenie mi zlepšuje náladu, dnes som si dal aj päť kilometrov behu.	Фізичні вправи покращують настрій, сьогодні я зробив навіть п'ять кілометрів бігу.
To je úplná kravina v práci, už ma to fakt vysáva.	Це повна нісенітниця на роботі, мене це справді виснажує.
Idem na výlet do Tatier, dúfam, že bude počasie bez dažďa.	Їду у подорож до Татр, сподіваюся, що погода буде без дощу.
V obchode som nenašiel nič vhodné, všetko je buď malé alebo drahé.	У магазині не знайшов нічого придатного — все або маленьке, або дороге.
Zvuk z reproduktora mi ruší a chcel by som to vypnúť.	Гучний звук із динаміка заважає мені, хотів би його вимкнути.
Chcem len posedieť doma a pozerať seriál, ale kamarát ma presviedča ísť von.	Хочу просто посидіти вдома й дивитися серіал, але друг переконує піти погуляти.
Dnes sa mi vôbec nechce pracovať, radšej by som si sadol a pozeral seriály.	Сьогодні мені взагалі не хочеться працювати, краще сяду й подивлюся серіали.
Ten nový projekt mi ide na nervy, stále nám ťahajú termíny.	Новий проєкт мене дістає з нервів — вони постійно затягують терміни.
Na výlete sme stratili GPS signál a blúdili sme po horách celé popoludnie.	Під час поїздки ми втратили сигнал GPS і блукали по горах увесь день.
Idem kúpiť nový telefón, dnes majú výpredaj, tak hľadáme najlepšiu cenu.	Йду купувати новий телефон, сьогодні розпродаж, тож шукаємо найкращу ціну.
Chcem konečne začať behať, kúpil som si bežecké tenisky a dnes som to prvýkrát vyskúšal.	Хочу нарешті почати бігати, купив кросівки для бігу, і сьогодні вперше спробував.
Tento projekt ma zabíja, ale treba to dorobiť do piatka.	Цей проєкт мене вбиває, але треба довести його до кінця до п'ятниці.
Kúp si ten nový mobil, lebo starý ti už vôbec neslúži.	Купи той новий мобільник, бо старий тобі вже взагалі не служить.
Na cestu si zoberiem aj mapu, lebo bez nej je to marno.	Під час подорожі візьму з соби карту, бо без неї це марно.
Dnes mám skvelú náladu, celý deň sa mi darí.	Сьогодні в мене чудовий настрій, увесь день усе виходить.
Zase ma bolí brucho po tom vínku.	Знову болить живіт після того вина.
Chcel som len pár minút oddychu, ale kolega ma opäť ťahá do práce na víkend.	Хочу лише кілька хвилин перепочинку, але колега знову тягне мене на роботу у вихідні.
Máme málo peňazí na dovolenku.	У нас мало грошей на відпустку.
Cestou domov som objavil skratku cez park, ktorá ma dovedie na stanicu skôr.	По дорозі додому я знайшов короткий шлях через парк, який веде до станції швидше.
Neposielaj mi správy každú hodinu, keď som zaneprázdnený.	Не надсилай мені повідомлень кожну годину, коли я зайнятий.
Hrám futbal každý večer a konečne sa mi darí lepšie behať.	Я граю у футбол щовечора, і нарешті в мене виходить краще бігати.
Idem do obchodu po chlieb a mlieko, nech sa nič zlé nestane.	Йду в магазин за хлібом та молоком, хай нічого поганого не станеться.
Na stretnutí sme zabudli poslať agendu a šéf nám to vyčíta.	На нараді ми забули надіслати порядок денний, і шеф нам це дорікає.
Cestujem vlakom do Košíc a skoro zabudnem zobrať lístok.	Їду потягом до Кошиць і майже забув взяти квиток.
Používam starý telefón a v aplikáciách sa mi objavuje milión reklám.	Я використовую старий телефон, і в додатках з’являється мільйон реклами.
Keď varím polievku, pridám trochu chilli, aby bola ostrejšia.	Коли варю суп, додам трохи чилі, щоб він був гостріший.
Zajtra ťa čaká dôležitá schôdzka, tak sa priprav.	Завтра тебе чекає важлива зустріч, тож готуйся.
Objednal som si pizzu a zabudol som ju zaplatiť.	Замовив піцу і забув її заплатити.
Idem behať, nech si vyčistím hlavu.	Я піду побігати, щоб очистити голову.
Včera som objavil skvelý obchod s obuvou.	Учора я знайшов відмінний магазин взуття.
Ak mi zavoláš, dám ti vedieť, ako to dopadlo.	Як передзвониш, скажу, як усе склалося.
Zajtra idem na výlet vlakom, dúfam, že to stihnem na čas.	Завтра їду на поїздку потягом, сподіваюся, встигну вчасно.
V práci mám dnes dosť: projekty sa hromadia a všetko padá na mňa.	На роботі сьогодні у мене повно: проєкти накопичуються, і все валиться на мене.
Kúpil som si nové tenisky, vyzerajú fakt fajn.	Я купив собі нові кросівки, виглядають реально класно.
Máme s priateľom nový plán: uvariť večeru doma a pozvať kamarátov.	У нас із другом новий план: приготувати вечерю вдома і запросити друзів.
Akurát som si odinštaloval nepotrebné appky, aby sa mi zlepšila rýchlosť telefónu.	Зараз видалив зайві апки, щоб телефон став швидшим.
Dnes ráno som zaspal na budík a do práce som prišiel neskoro.	Сьогодні вранці я проспав будильник і прийшов на роботу пізно.
Kamo mi poradil nový nástroj na prácu a ja to zvládam ľahko.	Кореш підказав мені новий інструмент для роботи, і з цим я справляюся легко.
Cestujeme autom na juh a zastavujeme sa na každom rohu, aby sme ochutnali miestne jedlá?	Їдемо машиною на південь і зупиняємося на кожному куті, щоб спробувати місцеву їжу?
V obchode som si kúpil šaty, ktoré vyzerajú super, a ešte mi ostalo pár drobných.	У магазині я купив сукню, яка виглядає круто, а ще залишилося трохи дрібних грошей.
Mám veľký problém: bojím sa ísť k lekárovi, aj keď viem, že to treba urobiť.	У мене велика проблема: боюся піти до лікаря, навіть знаю, що треба це зробити.
Som fakt unavený zo všetkého toho v kancelárii.	Я справді втомився від усього цього в офісі.
Cestovanie ma stále baví, aj keď počasie občas pokazí plány.	Подорожування мене все ще тішить, навіть коли погода іноді псує плани.
Kúpili sme si nové tenisky a vyzerajú skvele.	Ми купили нові кросівки, і вони виглядають чудово.
V sobotu si spolu zahráme basketbal v parku.	У суботу ми разом пограємо у баскетбол у парку.
Na večeru som si dal domáce palacinky a boli skvelé.	На вечерю я з'їв домашні млинці, і вони були чудові.
Dnes je v práci naozaj chaos a všetko mi lezie na nervy.	Сьогодні на роботі справжній хаос, усе лізе на нерви.
Máme doma zabudnuté kľúče, musíme počkať na suseda.	У нас вдома загублені ключі, доведеться чекати сусіда.
Chcel by som si kúpiť lístok na vlak do Bratislavy, koľko to stojí?	Хочу придбати квиток на потяг до Братислави, скільки це коштує?
Vo fronte v obchode som zistil, že nemám hotovosť, musím ísť domov po peniaze.	У черзі в магазині з’ясував, що немає готівки, доведеться піти додому за грошима.
Učím sa hrať na gitare a je to dosť ťažké, ale baví ma to.	Я вчуся грати на гітарі — це досить важко, але мені подобається.
Ráno som zaspal a nestihol autobus.	Зранку я проспав і пропустив автобус.
Keď som bol v obchode, zabudol som si peňaženku.	Коли я був у магазині, забув гаманець.
Musím sa naučiť nový recept na večeru.	Мені треба вивчити новий рецепт на вечерю.
Ten film bol úplne nudný, ale aspoň som sa nasmial na konci.	Цей фільм був повністю нудний, але хоча б на фіналі я засміявся.
Chcel by som si kúpiť nový telefón, ale cena ma odrádza.	Хочу купити новий телефон, але ціна мене відлякує.
Dnes to v práci nejde vôbec, šéf si zase vymýšľa nové pravidlá.	Сьогодні на роботі це взагалі не виходить; шеф знову вигадує нові правила.
Pri cestovaní som zmešal let a musel som čakať na náhradný let.	Під час подорожі я пропустив рейс і довелося чекати на запасний рейс.
Chcel by som si kúpiť tričko, ale všetky veľkosti sú vypredané.	Хочу купити футболку, але всі розміри розкуплені.
Stále kašlem a cítim sa vyšťavený ako po maratóne.	Я все ще кашляю і відчуваю себе виснаженим, як після марафону.
To je iba kamarátstvo, nič viac.	Це просто дружба, нічого більше.
Nemôžem uveriť, že si to spravil tak neskoro.	Не можу повірити, що ти зробив це так пізно.
Idem po daždi, ale nezastaví ma to.	Я йду під дощем, але мене це не зупиняє.
Dnes musím dokončiť report, inak ma vyhodia.	Сьогодні мушу закінчити звіт, інакше мене звільнять.
Kúpil som si nové tenisky, sú fakt pohodlné.	Купив собі нові кросівки, вони реально зручні.
Na dovolenke v horách som zistil, že bez mapy sa stratíš aj na turistickom chodníku.	На відпустці в горах я зрозумів, що без карти загубишся навіть на туристичній стежці.
Používam túto appku každý deň, lebo mi to uľahčuje život.	Я користуюсь цією апкою щодня, бо вона полегшує моє життя.
Môžeš mi poslať ten súbor na e-mail, prosím?	Можеш надіслати мені той файл на електронну пошту, будь ласка?
Včera sme objavili malú kaviareň pri stanici a káva bola výborná.	Вчора ми знайшли маленьку кав'ярню біля вокзалу, кава була відмінна.
Prestaň ma otravovať a skúsme to vyriešiť pokojne.	Припини мене дратувати і давай розберемося мирно.
Keď cvičím ráno, cítim sa naozaj skvelo.	Коли я тренуюсь рано, відчуваю себе справді чудово.
Dnes v kancelárii umieram z nudy.	Сьогодні в офісі вмираю від нудьги.
Mám to v malíčku.	Я знаю це як свої п'ять пальців.
Keď som sa vrátil domov, zabudol som si slúchadlá.	Коли повернувся додому, забув навушники.
Na nákupe som ušetril 20 eur.	Під час покупок мені вдалося зекономити 20 євро.
Nedávno som vyskúšal nový recept: kokosová polievka s chilli.	Нещодавно спробував новий рецепт: кокосовий суп з чилі.
Dnes to v práci frčí ako nikdy predtým, som úplne vyšťavený.	Сьогодні на роботі все йде як ніколи раніше, я повністю виснажений.
Letím na dovolenku do Karpat, už balím kufre.	Я лечу у відпустку до Карпат, уже збираю валізи.
Navštívil som farmársky trh a kúpil som čerstvé bobuľoviny.	Я завітав на фермерський ринок і придбав свіжі ягоди.
Nová aplikácia mi uľahčuje prácu a šetrí čas.	Новий застосунок полегшує мені роботу та економить час.
Náhle ma prepadla únava po tréningu.	Раптово мене охопила втома після тренування.
Dnes ráno som si zabudol budík a zaspal som do práce.	Сьогодні зранку я забув будильник і проспав на роботу.
Zblúdil som sa v meste a nakoniec som musel spýtať cestu u troch chalanov na ulici.	Заблукав у місті і зрештою довелося запитати дорогу у трьох перехожих на вулиці.
Chcel som vyskúšať nový tréningový režim vo fitku, no bol som po robote hotový.	Хотів випробувати новий тренувальний режим у спортзалі, але після роботи був виснажений.
Kúpil som si nový mobilný telefón, ale manuál mi nič nehovorí.	Купив новий мобільний телефон, але інструкція нічого не пояснює.
Zajtra idem na výlet do hôr, dúfam, že neprší a že si to užijem.	Завтра поїду в похід в гори, сподіваюся, що не буде дощу.
Idem na pivo s kamarátmi.	Піду з друзями випити пива.
Ako sa máš? Dúfam, že u teba všetko v poriadku.	Як ти? Сподіваюся, у тебе все добре.
Skúšal som nový recept a výsledok ma prekvapil.	Спробував новий рецепт, і результат мене здивував.
Máš ísť so mnou na výlet tento víkend?	Хочеш піти зі мною на поїздку цього вихідного?
Kúpil som nové tenisky, vyzerajú skvele.	Я купив нові кросівки, виглядають чудово.
Máme iba dve hodiny, poďme rýchlo na stanicu, inak nám ujde spoj.	У нас лише дві години, швидко до вокзалу, інакше пропустимо поїзд.
Ten projekt ma riadne štve, nič mi nejde a šéf sa len smeje.	Цей проект мене реально дратує: нічого не виходить, а шеф просто посміхається.
Uvarím večeru, ale z toho vyjde iba bordel.	Приготую вечерю, але з цього вийде лише бардак.
Ráno som unavený ako pes, a pritom musím ísť do práce.	Вранці я втомлений, як пес, а все одно мушу йти на роботу.
Chcel by som si kúpiť nový fotoaparát, ale ceny ma odplašia.	Хочу купити новий фотоапарат, але ціни мене відлякують.
Snažím sa naučiť sa po francúzsky, ale gramatika ma privádza do šialenstva.	Я намагаюся вивчати французьку, але граматика зводить мене з розуму.
Tí ľudia ma snažia zmanipulovať, ale ja to cítim.	Ці люди намагаються мене маніпулювати, але я це відчуваю.
Chcel by som skúsiť nové tričko, no cena je šialená.	Хочу приміряти нову футболку, але ціна шалена.
Dnes som zmeškal autobus a musím behať pešo domov.	Сьогодні я пропустив автобус і мушу добиратися пішки додому.
Počas cesty vlakom som zapol nový playlist a zrazu ma prepadla nostalgia.	Під час поїздки потягом я ввімкнув новий плейліст, і раптом охопила ностальгія.
To je drsná práca, ale dá sa to zvládnuť, čo na to povieš?	Це тяжка робота, але з цим можна впоратися, що скажеш?
Pri ceste som si uvedomil, že som zabudol palivo natankovať, super, nie?	Під час поїздки зрозумів, що забув заправитися паливом, як тобі таке?
Kúp si ten kabát, vyzerá skvelo a stojí za to.	Купи той пальто, виглядає круто, і воно того варте.
Nový telefón má skvelú kameru a batériu, ktorá vydrží celý deň.	Новий телефон має чудову камеру, а батарея тримає цілий день.
Vieš, že ma vždy rozosmeješ, keď na mňa pozrieš tým zvláštnym pohľadom?	Знаєш, що ти завжди мене розсмішуєш, коли дивишся на мене таким дивним поглядом?
Kde sú, sakra, moje kľúče od auta?	Де ж вони, чорт забирай, мої ключі від машини?
V práci mi dnes došlo, že projekt nestíhame a všetci v kancelárii šomrú.	На роботі сьогодні стало ясно, що ми не встигнемо з проектом, і всі в офісі бурчать.
Na výlet sme vyrazili na bicykloch a počasie nám prialo.	На поїздку ми вирушили на велосипедах, і погода була прихильною.
Objednal som si pizzu cez Glovo, a doručenie prišlo skôr, než som čakal.	Я замовив піцу через Glovo, а доставка прийшла швидше, ніж я очікував.
Snažím sa naučiť nový jazyk a občas ma to poriadne vykoľají.	Я намагаюся вивчати нову мову, і іноді це мене дуже дратує.
Tento projekt ma zničí, ale výsledok bude stáť za to.	Цей проєкт мене знищить, але результат вартий того.
