source	target
Не гони мне мозги со своим стартапом, я заебался объяснять, что это дичь.	Don't feed me that bullshit about your startup — I'm fucking tired of explaining that it's nonsense.
Куда ты пропал на день рождения? Мы на кухне запалили кальян и подпевали «ВИА Гру» до утра.	Where did you disappear to at the birthday? We fired up a hookah in the kitchen and sang along to "VIA Gra" until morning.
Глянь сюда: https://t.me/real_channel — там котики и мемы, ржач полнейший.	Check this out: https://t.me/real_channel — they've got cats and memes, it's a total riot.
Да пошёл ты!	Fuck off!
Он опять пришёл в будёновке, как будто в 1917-м.	He showed up in a budyonovka again, like it's 1917.
Я до смерти устал от этих бесконечных совещаний — мозг выносит.	I'm absolutely exhausted from these endless meetings — they're driving me insane.
Чё за фигня с заказом? Уже неделю его не привезли!	What the hell's up with the order? They still haven't delivered it after a week!
Не кисни, всё будет ништяк.	Don't sulk — it'll be awesome.
Да ну нафиг.	Hell no.
Он тянет резину, как всегда, и мне надоело подстраиваться.	He's dragging his feet like always, and I'm sick of bending over backwards for him.
Чё творится на районе? Вчера такой шум был, я думал, это конец света.	What's going on in the neighborhood? There was such a racket last night I thought the world was ending.
Этот концерт был пиздец, ребята рвали зал.	That concert was fucking insane — the guys tore the place apart.
Глянь это: https://vk.com/id12345 — там фотки с дачи.	Check this out: https://vk.com/id12345 — there are photos from the dacha.
Бро, сегодня у меня полный пиздец.	Bro, I'm totally fucked today.
Ты что, охуел?!	Are you fucking kidding me?!
Он кидает понты, а на деле — ноль.	He puts on a big show, but in reality he's a nobody.
Вчера перелистывал фотки с дачи — мама заплакала, потому что бабушки больше нет, и это больно.	Yesterday I was flipping through photos from the dacha — Mom started crying because Grandma's gone, and it hurts.
Глянь эту движуху: вечеринка в Питере в субботу, будут свои люди, будет огонь!	Check out this shindig: a party in Piter on Saturday — it'll be our people and it's gonna be lit!
Да ладно тебе.	Oh, come on, man.
Чувак, на работе сейчас такой пипец — босс орёт, проекты тонут, а у меня тонна дедлайнов.	Dude, work's a total shitshow right now — the boss is yelling, projects are sinking, and I've got a ton of deadlines.
Куда, блин, ты вчера пропадал? Телефон выключен, а я всю ночь волновалась.	Where the hell did you disappear to last night? Your phone was off and I was worried all night.
Он купил тачку за недорого и теперь носится по району, как будто он король.	He bought a cheap ride and now he's tearing around the neighborhood like he's the king.
Я на экзамене облажался так, что хотелось провалиться под землю — никогда не чувствовал себя таким идиотом.	I totally bombed the exam — I wanted to sink through the floor; I've never felt like such an idiot.
Ни фига себе!	Holy shit!
Блин, опять пробки на Кутузовском, еле доехал.	Damn, traffic on Kutuzovsky again, I barely made it.
Он до сих пор расхлёбывает последствия своих ошибок.	He's still cleaning up the mess from his mistakes.
Ты чё, с дуба рухнул?!	Are you out of your fucking mind?!
Мы на даче, каждый год шашлыки, самогон и бабушка учит меня варить варенье — полная идиллия.	We're at the dacha — every year it's shashlik, moonshine, and Grandma teaching me how to make jam — total bliss.
Да ну нафиг.	No way, screw that.
Ты что, охуел? Объясняйся!	Are you out of your fucking mind? Explain yourself!
После победы на ЧМ пацаны зашли к Пете, бухали до утра и орали «Калинку», будто завтра не существует.	After the World Cup win the guys crashed at Petya's, got wasted until morning and belted out 'Kalinka' like there was no tomorrow.
Не вешай мне лапшу, я сам видел всё своими глазами.	Don't feed me that BS, I saw it all with my own eyes.
Бля, у меня жопа горит — дедлайн через час, а у меня ещё ничего нет.	Shit, my ass is on fire — the deadline's in an hour and I still haven't done anything.
Да ну нафиг.	Hell no.
Ты чо, с ума сошел?!	Are you out of your damn mind?!
На выходных заскочим в «Пятёрочку», купим пива и посмотрим футбол — ой, точнее, матч ЛЧ.	This weekend we'll swing by Pyaterochka, grab some beers and watch the football — oh, I mean the Champions League game.
Он всегда ходит вокруг да около, не может чётко сказать, чего хочет.	He always beats around the bush and can't clearly say what he wants.
Блин, тачка опять заглохла посреди трассы, я в ахуе.	Damn, the car stalled on the highway again — I'm fucking pissed.
Да ну нафиг!	Hell no!
Ты че, с дуба рухнул, мужик?	Are you out of your fucking mind, man?
Короче, засиделись мы с ребятами до трёх ночи, обсуждали футбол, жизнь, а потом один начал рассказывать про своего начальника — полный цирк.	Long story short, the guys and I stayed up until three in the morning talking about football and life, and then one of them started going on about his boss — a complete circus.
Не вешай нос, всё наладится.	Don't get down about it — it'll all work out.
Глянь: https://vk.com/id12345 — чувак там выложил трэш, слёзы!	Check this out: https://vk.com/id12345 — that dude posted total trash, I'm in tears!
Да ну нафиг.	Hell no.
Вчера зашёл в Питере в этот бар, думал, будет отстой, а там охренеть как круто — живая музыка, люди танцуют, шампанское лилось до утра.	I dropped into that bar in St. Pete yesterday, thought it would suck, but holy shit it was awesome — live music, people dancing, champagne flowing till morning.
Ты правда собираешься рвать себе жилы ради этой работы?	Are you really going to bust your ass for this job?
Мама всегда говорила: 'Сперва учёба, потом гулянки' — и, чёрт возьми, она была права.	Mom always said, 'Study first, then party' — and, damn it, she was right.
Бро, давай на шашлыки в субботу, реально надо перезагрузиться.	Bro, let's go have shashlik on Saturday — we seriously need to recharge.
Иди на хуй.	Fuck off.
Я сегодня выгорел на работе, еле держусь.	I'm totally burned out from work today, barely hanging on.
Куда пропал, братан? Пиво в баре ждёт!	Where the hell did you disappear to, bro? The beer at the bar was waiting for you!
Он мне лапшу на уши вешает — я ему не верю.	He's feeding me bullshit — I'm not buying it.
Я бы хотел свалить из этой страны и начать жизнь с чистого листа, но пока страшно и не знаю, с чего начать.	I'd love to get the hell out of this country and start my life over, but right now I'm scared and don't know where to start.
Да ты что, припёрся?	What the hell, you actually showed up?
Братан, давай по‑честному: ты слил инфу или нет?	Bro, let's be straight: did you leak the info or not?
Глянь этот пост в VK: https://vk.com/wall-12345_6789 — там классные фотки с дачи.	Check out this post on VK: https://vk.com/wall-12345_6789 — there are some great photos from the dacha.
Я сегодня в пробке простоял два часа — еле успел на встречу, хрен знает зачем вообще ездил.	I was stuck in traffic for two hours today — barely made it to the meeting, damn if I know why I even went.
Не лезь на рожон с этим чуваком, он зацепится и до крови доведёт.	Don't pick a fight with that guy — he'll latch on and leave you bloody.
Полный отстой.	Total crap.
Тебе что, насрать на дедлайн?	Do you even give a shit about the deadline?
Она свалила посреди ночи, прихватив все мои носки и последнее терпение.	She bailed in the middle of the night, taking all my socks and my last shred of patience.
В Питере опять льёт — гулять не в кайф, лучше заскочить к маме на чай.	It's pouring in St. Petersburg again — walking's no fun, better to drop by my mom's for tea.
Ну ты даёшь, серьёзно? Я в шоке.	Come on, seriously? I'm totally shocked.
Да ну нафиг.	Hell no.
Чё за хрень с этим телефоном? Он каждый час перезагружается.	What the hell is up with this phone? It reboots every hour.
Не вешай мне лапшу на уши — я сам всё видел.	Don't try to pull the wool over my eyes — I saw the whole thing myself.
Я вчера в Питере на Невском зашёл в кофейню; старик рядом рассказывал такие байки про перестройку, что у меня волосы встали дыбом.	Yesterday I was in Piter on Nevsky and popped into a café; this old guy next to me was telling such wild tales about perestroika that my hair stood on end.
Дай бабки на кофе, завтра верну, честное слово.	Lend me some cash for a coffee, I'll pay you back tomorrow, honest.
Отвали, чувак.	Get lost, dude.
Куда ты, блин, дел свои старые кеды? Они же были удобные.	Where the hell did you put your old sneakers? They were really comfortable.
Мне это нужно как собаке пятая нога.	I need that like a hole in the head.
Пойдём на дачу на шашлык? Я возьму мангал, маринад и пару литров кваса.	Wanna go to the dacha for a barbecue? I'll bring the grill, the marinade, and a couple liters of kvass.
Этот концерт был пушка, ребята жгли просто пиздец.	That gig was fucking awesome — the guys were on fire.
Да ну нафиг.	Hell no.
Ты что, опять забыл хлеб?	What, did you forget the bread again?
После того концерта я еле стоял на ногах — эти пацаны разорвали сцену.	After that gig I could barely stand — those dudes absolutely tore the place apart.
Не начинай со мной этот цирк, у меня нет настроения.	Don't start this circus with me, I'm not in the mood.
Вась, зашквар полный — он в сторис фотку с бывшей постит.	Vasya, that's total cringe — he's posting a pic with his ex in his stories.
Да ну нафиг.	Hell no.
Чувак, да ты в ударе!	Dude, you're killing it!
Кто так вообще оставляет машину на тротуаре? Это полный беспредел.	Who the hell leaves their car on the sidewalk like that? That's fucking outrageous.
Ни пуха ни пера, приятель, заходи после обеда.	Break a leg, buddy — swing by after lunch.
Этот начальник меня доебал, увольняюсь в понедельник.	This boss has really fucked me over — I'm handing in my notice on Monday.
Да ну нах!	No way, fuck that!
Ни пуха ни пера, держи хвост пистолетом — завтра у тебя важное собеседование, так что не облажайся.	Break a leg and keep your chin up — you've got an important interview tomorrow, so don't screw it up.
Чё там у тебя с бабками? Отдашь до завтра?	So what's up with your cash? Can you pay me back by tomorrow?
Я, блин, уже третий час монтирую это видео, реально ебаться хочется.	Damn, I've been editing this video for three hours straight — I'm honestly about to fucking lose it.
В натуре, ты слышал новый трек Земфиры? Слушаю и плачу.	Seriously, have you heard Zemfira's new track? I'm listening to it and literally crying.
Да ну нафиг.	Hell no.
На забив.	I'm not sweating it.
Он опять прогулял работу, этот лентяй.	He skipped work again, that lazy bum.
Ты что, с ума сошёл? Покупать Жигули за 50k?	Are you out of your mind? Buying a Zhiguli for 50k?
Последние пару дней мне просто не везёт: сломалась стиралка, потом пробило колесо, а сегодня ещё и начальник устроил разнос.	The last couple of days I've had nothing but bad luck: the washing machine broke, then I got a flat, and today my boss ripped me a new one.
Да ну нафиг.	Hell no.
Чё ты вообще делаешь в эти выходные?	What the hell are you doing this weekend?
Я вчера сел в лужу перед всей бандой: забыл текст и покраснел как помидор.	Yesterday I totally embarrassed myself in front of the whole crew: I forgot my lines and turned bright red.
Этот начальник — просто сука, издевается над людьми ради своего удовольствия.	That boss is a real bitch — he takes pleasure in tormenting people.
Пойдём в «Пивной дом» — там сейчас акция, пиво на шару до полуночи, можно оттянуться.	Let's go to the 'Beer House' — they're running a promo, beer's free until midnight, we can have a blast.
Босс снова просит меня переделать отчёт за ночь. Я в ярости, но разберусь с этим, как и всегда.	The boss is asking me to redo the report overnight again. I'm furious, but I'll handle it, as always.
На распродаже купила платье: выглядело круто, но размер оказался не мой.	I bought a dress on sale: it looked cool, but the size wasn't mine.
Мы опоздали на поезд, потому что заблудились в вокзале и спорили, куда идти.	We missed the train because we got lost in the station and argued about where to go.
Этот новый смартфон глючит: после обновления экран моргает и приложения вылетают.	This new smartphone is glitchy: after the update the screen flickers and apps crash.
Я наконец закончил гитарный трек после трёх месяцев работы — просто кайф.	I finally finished the guitar track after three months of work — it's freaking awesome.
Это просто подстава: начальник снова сдвинул сроки сдачи проекта.	This is just a dirty trick: the boss moved the project deadline again.
Скучно без тебя дома, и мне реально не хочется готовить снова.	It's boring at home without you, and I really don't want to cook again.
Когда мы сели в автобус, водитель резко затормозил, и я чуть не вылетел со своего сиденья.	When we got on the bus, the driver slammed on the brakes, and I almost flew off my seat.
Цены в этом рынке заоблачные, и торговаться бесполезно.	Prices in this market are astronomical, and bargaining is useless.
Я начал учиться играть на гитаре, но пальцы болят, когда учишь аккорды.	I started learning to play the guitar, but my fingers hurt when you learn chords.
Я снова заблудился в центре города и спросил дорогу у прохожего — он показал, как пройти к станции.	I got lost again in the city center and asked a passerby for directions — he showed me how to get to the station.
Этот телефон дороже, чем я думал; давай сбросим цену на двадцать процентов.	This phone is more expensive than I thought; let's drop the price by twenty percent.
Приложение снова вылетает: чёртов баг, исправляйте уже.	The app keeps crashing again: that damn bug, fix it already.
После первого занятия в спортзале я хочу сдаться.	After the first session at the gym, I want to give up.
Нашёл крутую песню в плейлисте и не могу перестать её напевать.	I found a killer song in the playlist and I can't stop humming it.
Я так устал сегодня — хочу просто залечь перед сериалом.	I'm so tired today — I just want to crash in front of the TV and binge-watch a series.
Наш рейс задержали на три часа — ну и планы испорчены.	Our flight got delayed by three hours — and our plans are ruined.
Хочу купить этот ноутбук, но цена просто зашкаливает.	I want to buy this laptop, but the price is through the roof.
Я забыл пить таблетки, и боль снова вернулась.	I forgot to take my pills, and the pain came back.
Этот фильм — кошмар, но актёры держат планку.	This movie is a nightmare, but the actors are carrying it.
Дедлайн горит, начальник сверху давит — сегодня просто ад на работе.	The deadline's burning, the boss is breathing down my neck — today it's hell at work.
Сегодня вечером просто хочу сидеть дома, пить чай и смотреть любимый сериал.	Tonight I just want to stay in, drink tea, and binge my favorite show.
В аэропорту на паспортном контроле очередь такая длинная, что можно выучить весь словарь.	The passport-control line at the airport is so long you could memorize the entire dictionary.
Нашёл дешёвый телефон, но батарея держит всего пару часов.	I found a cheap phone, but the battery lasts only a couple of hours.
За месяц перепробовал все диеты — толку ноль.	In a month I've tried every diet — no luck.
Этот офис — настоящий ад: новый проект, те же проблемы, и кофе заканчивается.	This office is a nightmare: another new project, the same old problems, and we're out of coffee.
Почему на границе столько бардака, очереди длинные, и никто не любит повторять инструкции?	Why is there so much chaos at the border, long lines, and nobody likes repeating the instructions?
Мне нравится её вайб, но она редко отвечает на сообщения.	I like her vibe, but she rarely responds to messages.
Код на локалке работает, а на проде валится.	The code runs locally, but crashes in production.
Голодный как волк, купил лапшу на скорую руку — вкус как резиновая подошва.	Starving like a wolf, I bought instant noodles on the fly — it tastes like a rubber sole.
Мы заблудились в старом городе и спорим, кто неудачно свернул.	We got lost in the old town and we're arguing about who took the wrong turn.
Этот свитер выглядит круто, но цена brutal — можно поторговаться?	This sweater looks cool, but the price is brutal — can we haggle?
Не могу войти в приложение: пароль снова не работает, и я уже устал пытаться.	I can't log into the app — the password won't work again, and I'm tired of trying.
Ты серьёзно? Обещал позвонить сегодня, а сегодня уже вечер — мне это зашкаливает.	Are you serious? You promised to call today, and it's already evening — this is really getting on my nerves.
На тренировке сегодня пахло победой — мы забили победный гол, и вся команда ликовала.	Today at practice, it smelled like victory — we scored the winning goal, and the whole team was cheering.
Не забудь купить молока по дороге домой.	Don't forget to grab some milk on your way home.
Этот отчёт снова глючит, цифры скачут как сумасшедшие.	This report is glitching again, the numbers are jumping all over the place.
Где твоя карта? Я не могу найти её в толпе.	Where's your card? I can't find it in this crowd.
Ты опять забыл наш план на вечер?	Did you forget our plan for tonight again?
Этот суп слишком солёный, добавь воды.	This soup is way too salty; add some water.
Блин, поезд ушёл без меня — опять проспал.	Damn, the train left without me — I overslept again.
Заказал ноутбук по акции, надеюсь, он не окажется лажой.	I bought a laptop on sale—hope it's not a piece of junk.
Мой телефон барахлит — каждый вечер приходится перезагружать.	My phone is acting up—every evening I have to reboot it.
Мы вчера поругались из-за глупости, хочу помириться.	We argued yesterday over something stupid, I want to make up.
Я заказал пиццу, а её привезли холодной — как такое вообще возможно?	I ordered a pizza, but they delivered it cold—how is that even possible?
Кухня такая крошечная, что холодильник кажется гигантом.	The kitchen is so tiny that the fridge looks like a giant.
Я сбился с маршрута во время поездки за город.	I got lost on a road trip.
Этот свитер зацепил взгляд — давай купим его на распродаже.	That sweater caught my eye—let's buy it on sale.
Он опять молчит уже целый день, и это бесит.	He's been silent all day again, and it's pissing me off.
Зачем ты взял мой зарядник без спроса?	Why did you take my charger without asking?
Мы в пути, но GPS снова ведёт нас кругами — куда он вообще приводит?	We're on the road, but the GPS is taking us in circles again—where the hell is it leading us?
Коллега опять залип на бессмысленных чатах и тянет время.	The coworker is glued to pointless chats again, dragging it out.
Этот борщ уже остыл — давай разогреем его в микроволновке?	This borscht has cooled down—wanna heat it up in the microwave?
Я промахнулся в финале и реально разозлился.	I missed in the final and got really pissed off.
Купил новый телефон — экран царапается уже через неделю.	I bought a new phone—the screen is already scratching after a week.
У меня сегодня адский дедлайн, всё валится из рук.	I've got a hellish deadline today, everything's falling apart.
Нашёл офигенную куртку за полцены — беру не задумываясь.	I found a killer jacket at half price — I'm buying it without thinking.
Голод до предела, давай закажем гигантскую пиццу и посмотрим фильм.	I'm starving, let's order a giant pizza and watch a movie.
Интернет сегодня тупит: страницы грузятся веками.	The internet's acting up today; pages are loading forever.
Не хочу идти в зал, но пообещал себе заняться йогой дома.	I don't want to go to the gym, but I promised myself to do yoga at home.
Чувак, сегодня на работе полный безум: начальник снова лезет в мои дела.	Dude, today at work it's total chaos—the boss keeps sticking his nose into my business again.
Мы чуть не пропустили поезд на вокзале, потому часы в телефоне оказались неточными.	We almost missed the train at the station because the clock on my phone was off.
Этот хлеб слишком твёрдый, давай возьмём другой.	This bread is way too hard; let's grab another loaf.
Я до утра крутил гитару — теперь пальцы болят, но кайф.	I was noodling on the guitar till morning—my fingers hurt now, but it's a rush.
В парке встретил старого друга, мы спорили, но в итоге смеялись как дети.	In the park I ran into an old friend; we argued for a bit, but ended up laughing like kids.
Чёрт, сегодня на улице такая жесть с погодой — ветер ломает листья и идёт ливень.	Damn, the weather's brutal today — the wind's tearing at the trees and it's pouring.
Зашёл в магазин за кроссовками и не нашёл подходящей пары.	I stopped by the sneaker store and couldn't find a suitable pair.
Этот баг в приложении реально бесит — клики по кнопкам иногда не работают.	This bug in the app is really getting on my nerves — the button clicks sometimes just don't work.
Она сказала, что ей нужна пауза, и мне стало очень неприятно.	She said she needs a break, and I felt really bad.
Поехали на выходные за город, возьмём палатку и пожарим шашлыки.	Let's head out of town this weekend, set up a tent, and grill some kebabs.
Черт подери, этот баг снова появляется в приложении.	Damn it, this bug keeps popping up in the app.
Мы опоздали на поезд и пришлось метаться по платформе.	We missed the train and had to dash around the platform.
Эта куртка стоит целое состояние.	This jacket costs a fortune.
Ты серьёзно думаешь оставить меня одну на выходные?	Are you seriously thinking of leaving me alone for the weekend?
Я только что попробовал чипсы со вкусом васаби — и теперь не могу остановиться.	I just tried wasabi-flavored chips and I can't stop eating them.
Заехал в супермаркет за молоком — конец дня, полки пустые, еле нашёл молоко.	I swung by the supermarket for milk — end of the day, shelves are empty, I barely found any milk.
Он опять забыл наш вечерний ужин. Я в бешенстве, но держу себя в руках.	He forgot our dinner again. I'm furious, but I'm trying to keep my cool.
После тренировки в раздевалке бардак — никто не убирает, а время идёт.	After practice in the locker room, it's a mess—nobody cleans up, and time keeps ticking.
Этот ноутбук опять зависает, пришлось перезагрузить — что за день такой.	This laptop keeps freezing again; I had to reboot—what a day.
Я попробовал новый рецепт карри — острый, но очень вкусный.	I tried a new curry recipe — it's spicy, but very tasty.
Я хочу попробовать новое блюдо, которое нашла подруга в блоге.	I want to try a new dish my friend found on a blog.
Черт, забыл зонт — снова ливануло как из ведра.	Damn, I forgot my umbrella—it's pouring again.
Поезд задержали на час — мы опоздаем на концерт?	The train was delayed by an hour — are we going to miss the concert?
Мне нужна новая куртка; сегодняшняя распродажа просто огонь.	I need a new jacket; today's sale is off the charts.
Мой ноутбук снова тормозит, каждые пять минут зависает, это бесит.	My laptop is freezing again every five minutes, it's driving me crazy.
Завтра лечу в Берлин, надеюсь, мой чемодан не потеряют.	I'm flying to Berlin tomorrow; I hope my suitcase doesn't get lost.
Эта куртка стоит на тысячу рублей дороже, чем на прошлой неделе, и это бесит.	This jacket costs a thousand rubles more than it did last week, and that pisses me off.
Этот баг просто бесит: кнопка не работает, и всё виснет.	This bug is pissing me off: the button doesn't work, and everything keeps freezing.
Вчера мы проиграли матч, но тренер сказал, что идём в верном направлении.	We lost the match yesterday, but the coach said we're headed in the right direction.
Готовлю борщ по бабушкиному рецепту — добавляю сметану сверху и улыбаюсь про себя.	I'm making borscht using grandma's recipe — I top it with sour cream and smile to myself.
Чё ты там на работе натворил сегодня?	What the hell did you get up to at work today?
Я за хлебом зашел и случайно встретил старого друга.	I swung by for bread and ran into an old friend.
На вокзале очереди бешеные, но успел на последний поезд.	The queues at the station are insane, but I made it onto the last train.
Купил новую куртку, а она оказалась маловата.	I bought a new jacket, and it turned out to be too small.
Пытаюсь учить гитару по онлайн-урокам, и пальцы уже устали.	I'm trying to learn guitar from online lessons, and my fingers are already tired.
Этот отчёт — полная чушь; давай перепишем его заново, без ошибок.	This report is total nonsense; let's rewrite it from scratch, without mistakes.
Я застрял в центре города без карты и понятия, куда идти дальше. Помоги выбраться.	I'm stuck in the city center without a map and no idea where to go next. Help me get out.
Купил в онлайн-магазине крутую куртку, но размер не подошёл — теперь думаю, вернуть её или оставить.	I bought a cool jacket online, but the size didn't fit — now I'm debating returning it or keeping it.
После тренировки ноги дрожат, но я всё равно гоню себя до последнего круга.	My legs are shaking after the workout, but I'm still pushing myself to the last lap.
Это приложение снова зависает; работает медленнее черепахи.	This app keeps freezing again; it's slower than a turtle.
Мы забронировали билеты на поезд до Варшавы на выходные.	We booked train tickets to Warsaw for the weekend.
Где этот чертов зарядник? Мой телефон держится всего пару часов.	Where the hell is this damn charger? My phone only lasts a couple of hours.
Этот матч был настолько напряжён, что сердце стучало как барабан.	That game was so tense that my heart was pounding like a drum.
Я решил попробовать новый рецепт: тыквенный суп с кокосовым молоком.	I decided to try a new recipe: pumpkin soup with coconut milk.
Не могу поверить, что ты забыл вынести мусор снова.	I can't believe you forgot to take out the trash again.
Этот дурацкий ноутбук снова подвёл на совещании.	This damn laptop failed me again during the meeting.
Я нашёл скрытую тропу в лесу — там такая тишина, словно храм.	I found a hidden trail in the forest—it's so quiet, like a temple.
Заказал суши онлайн — курьер задержался на полчаса, но еда того стоила.	I ordered sushi online—the courier was half an hour late, but the food was worth it.
Она сказала, что ей надоела моя привычка опаздывать на встречи.	She said she's fed up with me always being late to meetings.
Сегодня вечером схожу на тренировку по боксу и попробую отработать пару новых комбинаций.	I'm heading to boxing practice tonight and trying to work on a couple of new combinations.
Мы потерялись в этом городе. Подскажи, где ближайшее метро?	We're lost in this city. Could you tell me where the nearest subway station is?
Этот суп слишком солёный, я не могу его есть.	This soup is way too salty, I can't eat it.
Где кнопка перезагрузки? Всё зависло на этапе загрузки.	Where's the restart button? Everything's stuck on the loading screen.
Я обиделся на тебя, но не хочу, чтобы мы расходились.	I'm upset with you, but I don't want us to drift apart.
Я только что попробовал серфинг в первый раз — адреналин зашкаливает.	I just tried surfing for the first time — the adrenaline is off the charts.
Срочно нужен прогон тестов, дедлайн поджимает — это реально бесит.	We need a quick test run ASAP; the deadline's tight — this is really pissing me off.
Я пытался сварить борщ по бабушкиному рецепту, но он вышел безвкусным и жидким.	I tried cooking grandma's borscht, but it came out bland and runny.
Дверь в лифте заела, и мы застряли на три этажа выше.	The elevator door got stuck, and we were stranded three floors up.
Она забила победный гол в последние секунды матча — это было сумасшествие.	She scored the winning goal in the last seconds of the match — it was insane.
Заказал кроссовки онлайн — пришли не моего размера, пришлось возвращать.	I ordered sneakers online — they came in the wrong size, had to return them.
Вот это поворот! Мы выиграли матч на последних секундах.	What a twist! We won the game in the last seconds.
Куда поедем на выходные: к морю или в горы?	Where should we go for the weekend: to the sea or to the mountains?
Этот свитер слишком дорогой, давай найдём что-нибудь попроще.	This sweater is too expensive, let's find something simpler.
Я совсем застрял в этом приложении, не могу выйти на главный экран.	I'm totally stuck in this app, I can't get back to the home screen.
Готовлюсь к пробежке, душа радуется — погода классная.	I'm getting ready for a run, my mood's up—the weather's great.
Мы опаздываем на поезд из-за медленного метро.	We're going to miss the train because the subway's crawling.
Кот дрыхнет, как камень, а мне надо приготовить ужин.	The cat's sleeping like a log, and I’ve got to cook dinner.
Этот сайт опять лагает и крашится, что за день такой.	This site keeps lagging and crashing—what a day.
Я нашёл рецепт пирога, но не хватает муки, так что получится каша.	I found a pie recipe, but I’m short of flour, so it’s gonna be a mess.
Сегодня тренировка была жесткой, и я до сих пор чувствую плечи.	Today's workout was brutal, and my shoulders still ache.
Ну и погодка сегодня: дождь лупит как из ведра.	What a day—the rain's pounding down like crazy.
Нашёл нужную футболку за полцены — это просто хит!	Found the right T-shirt half off—it's a steal!
Этот отчёт надо здать до конца дня, иначе шеф взбесится.	This report has to be turned in by the end of the day, or the boss will freak out.
Зачем ты так суетишься перед матчем?	Why are you stressing out so much before the game?
Я послушал новую песню, но припев зациклился.	I checked out the new track, but the chorus keeps looping on repeat.
Зачем спорить? Просто скажи, что думаешь.	Why argue? Just say what you think.
К черту совещания, давай сделаем это без них.	To hell with meetings, let's do this without them.
На выходных мы отправились в поход и нашли потрясающий вид.	Over the weekend we went on a hike and found an amazing view.
Я нашёл старый фотоальбом и вдруг захотел расплакаться.	I found an old photo album and suddenly felt like crying.
Я начал заниматься спортом и вчера сделал свой первый сет подтягиваний.	I started working out and yesterday did my first set of pull-ups.
На работе какое-то безумное собрание — и ни одной новости.	There's this insane meeting at work — and not a single update.
Этот пирог вышел как кирпич, а не десерт.	This pie turned out more like a brick than a dessert.
Как пройти к вокзалу? Я тут немного заблудился.	How do I get to the train station? I'm a little lost here.
Слышь, сколько стоит эта куртка? Можно поторговаться?	Hey, how much is this jacket? Can we haggle?
Она сказала, что ей нужна пауза, и мне стало больно внутри.	She said she needed a break, and I felt crushed inside.
Хер поймёшь, зачем он это притащил на работу.	You'll never understand why he dragged this crap into the office.
Слушай, перестань клянчить Wi‑Fi, мне нужно написать отчёт.	Hey, stop begging for Wi‑Fi; I need to finish this report.
Где ближайшая кафешка? Я блуждаю уже третий час.	Where's the nearest cafe? I've been wandering around for three hours.
За эти деньги можно было купить что‑то получше.	For this money, you could've bought something better.
Я только что закончил записывать новый трек на гитаре и получилось реально круто.	I just finished recording a new guitar track, and it turned out really freaking awesome.
Йоу, концерт был огонь, до сих пор звенит в ушах.	Yo, the concert was lit, my ears are still ringing.
Это место полное говна, но цены — просто заоблачные.	This place is total garbage, and the prices are astronomical.
Мой комп снова завис, перезагрузка не помогает.	My PC froze again, rebooting doesn't help.
Борщ по бабушкиному рецепту — бог весть что, но без сметаны не то.	Grandma's borscht—it's a mystery, but it's not the same without sour cream.
Хватит валять дурака и скажи ей честно, что ты чувствуешь.	Stop fooling around and tell her honestly how you feel.
На работе опять сверхурка — начальник требует отчёт за вчера.	Overtime again at work—the boss wants a report from yesterday.
Я тут случайно заблудился в метро и теперь не могу найти выход.	I somehow got lost in the subway and can't find the exit.
Этот магазин снова обманул меня: ценник один, касса другой.	This store pulled a fast one on me again: the price tag says one thing, the checkout shows another.
Катался на скейтборде и чуть не разбил колено.	I was skateboarding and almost busted my knee.
Скачал приложение, которое анализирует сон, и теперь не могу заснуть без него.	I downloaded an app that analyzes sleep, and now I can't sleep without it.
Блин, на работе снова завис над отчётом до поздней ночи.	Damn, I'm stuck at work again, staring at this report until late.
Хочу попробовать новый рецепт лапши, но в магазине не было ни чили, ни соевого соуса.	I want to try a new noodle recipe, but the store didn't have any chili or soy sauce.
Мы пропустили поезд и теперь придётся ехать автобусом, но дорога займёт три часа.	We missed the train, so now we have to take the bus, and the trip will take three hours.
Ты серьёзно думаешь, что это нормально — игнорить меня целый день?	Do you seriously think it's okay to ignore me all day?
