source	target
Меня перевели в новую проектную команду, и теперь приходится разгрести кучу документации.	Мене перевели в нову проектну команду, і тепер доводиться розгрести купу документації.
Вчера заблудился в этом городе, но нашёл классный маршрут.	Вчора заблукав у цьому місті, але знайшов класний маршрут.
Телефон снова лагает, никак не могу понять, как это выключить.	Телефон знову лагає, не можу зрозуміти, як це вимкнути.
Хочу попробовать что-то новое в местном кафе, посоветуешь?	Хочу спробувати щось нове в місцевому кафе, порадиш?
Утром сделал зарядку, а через минуту всё болело.	Ранком зробив зарядку, а через хвилину усе боліло.
Сегодня на работе всё сломалось, и начальник орёт как сумасшедший.	Сьогодні на роботі все зламалося, а начальник кричить, ніби з глузду з'їхав.
Я забыл выключить свет перед выездом.	Я забув вимкнути світло перед виїздом.
Мы опаздываем на поезд из-за пробки?	Ми запізнюємося на поїзд через затори?
В этом магазине всё слишком дорого.	У цьому магазині все занадто дорого.
Завтра будем тренироваться на свежем воздухе, если не будет дождя.	Завтра будемо тренуватися на свіжому повітрі, якщо не буде дощу.
Чувак, я так устал от этой хрени.	Чувак, я так втомився від цієї фігні.
Куда ты, блин, пропал вчера вечером?	Куди ти, бляха, пропав вчора ввечері?
Это полное дерьмо, я не буду это терпеть!	Це повне лайно, я не буду це терпіти!
Заказал товар на Wildberries через аккаунт user_987.	Замовив товар на Wildberries через акаунт user_987.
Встречаемся у станции метро "Крещатик" в 18:30.	Зустрічаємось біля станції метро "Хрещатик" о 18:30.
У нас жесткий дедлайн по проекту, и я устал ждать ответа клиента.	У нас жорсткий дедлайн по проєкту, і я втомився чекати відповіді від клієнта.
Я забыл выключить плиту, дома жарко как в бане.	Я забув вимкнути плиту, вдома жарко, як у бані.
По дороге в аэропорт мы заблудились в метро и пропустили автобус к терминалу.	По дорозі до аеропорту ми заблукали в метро і пропустили автобус до терміналу.
Заказал новый смартфон онлайн, но курьер снова задерживается.	Замовив новий смартфон онлайн, але кур'єр знову затримується.
Хочу научиться готовить паэлью и ищу нормальный рецепт.	Хочу навчитися готувати паелью та шукаю нормальний рецепт.
Чувак, ты видел новые стикеры в группе?	Чувак, ти бачив нові стікери в групі?
Куда ты, блин, пропал вчера вечером?	Куди ти, блін, зник вчора ввечері?
Это полное дерьмо, я не буду это терпеть!	Це повне лайно, я не буду це терпіти!
Заказал товар на Wildberries через аккаунт user_987.	Замовив товар на Wildberries через акаунт user_987.
Встречаемся у станции метро "Крещатик" в 18:30.	Зустрічаємось біля станції метро "Хрещатик" о 18:30.
Этот проект — сплошная головная боль, начальник снова придирается ко мне.	Цей проєкт — суцільний головний біль, начальник знову придирається до мене.
Еду в командировку и понял, что забыл зарядку, телефон садится на глазах.	Їду в відрядження й зрозумів, що забув зарядку, телефон сідає на очах.
На рынке появились новые кроссовки, хочу посмотреть, но продавец хамит.	На ринку з'явилися нові кросівки, хочу подивитися, але продавець хамить.
Чувак, мне стало плохо на тренировке, голова кружится.	Хлопче, мені стало погано на тренуванні, голова закрутилася.
Вечером устроил себе марафон по видеоиграм и не мог оторваться.	Ввечері влаштував марафон по відеоіграх і не міг відірватися.
Сейчас сделаю кофе и начну новый проект — хочу уложиться до обеда.	Зараз зроблю каву і почну новий проєкт — хочу вкластися до обіду.
Не могу найти ключи от машины, ты их видел недавно?	Не можу знайти ключі від машини, ти їх бачив нещодавно?
По дороге в метро снова задерживают поезда, и я опаздываю на встречу.	По дорозі до метро знову затримуються поїзди, і я запізнююсь на зустріч.
Смотри, на распродаже в кинотеатре билеты по смешной цене.	Поглянь, на розпродажі в кінотеатрі квитки за смішними цінами.
Серьезно задумался о похудении, но лень.	Серйозно задумався про схуднення, але лінь.
Что за хрень с этим проектом? дедлайны горят.	Що за фігня з цим проектом? терміни горять.
Поехали на выходных за город? там очень красиво.	Поїхали на вихідних за місто? Там дуже красиво.
Купил кроссовки онлайн, размер не подошёл.	Купив кросівки онлайн, розмір не підійшов.
Голова разболелась, поэтому выпил таблетку и продолжил работу.	Голова розболілася, тому прийняв таблетку і продовжив роботу.
Мой телефон снова завис — та как же это дратует.	Мій телефон знову завис — та як же це дратує!
Чувак, короче, я заскочил в магазин по дороге домой и забыл купить молоко.	Чуваче, короче, я заїхав у магазин по дорозі додому й забув купити молоко.
На работе аврал: отчёт снова висит на мне, а начальник ещё придирается к моему графику.	На роботі аврал: звіт знову лежить на мені, а начальник ще придирається до мого графіку.
Мы опоздали на поезд, потому что забыли взять паспорта.	Ми запізнилися на поїзд через те, що забули взяти паспорти.
Купил новый смартфон на распродаже, но экран маленький, да и камера совсем не та.	Купив новий смартфон на розпродажі, але екран маленький, та й камера зовсім не та.
Я давно хочу попробовать покататься на сноуборде, но боюся спуститься с горы.	Я давно хочу спробувати покататися на сноуборді, але боюся спуститися з гори.
Я забыл пароль от рабочего ноутбука и не могу войти в VPN.	Я забув пароль від робочого ноутбука і не можу увійти в VPN.
Заказал новый смартфон на распродаже, курьер привезет сегодня вечером.	Замовив новий смартфон на розпродажі, кур'єр привезе сьогодні ввечері.
Как добраться до аэропорта на общественном транспорте?	Як дістатися до аеропорту громадським транспортом?
Я недавно начал бегать по утрам и уже не хочу пропускать тренировки.	Я нещодавно почав бігати по ранках і вже не хочу пропускати тренування.
У меня температура почти 38, нужно пить чай и лечиться.	У мене температура майже 38 градусів, треба пити чай і лікуватися.
Устал как собака после смены на складе.	Втомився, як собака після зміни на складі.
На работе сегодня просто безумие: звонят клиенты, и все требуют скидки.	На роботі сьогодні просто божевілля: дзвонять клієнти, і всі вимагають знижки.
Мы перепутали вокзал и ехали к морю полчаса, пока не нашли нужный поезд.	Ми переплутали вокзал і їздили до моря півгодини, доки не знайшли потрібний поїзд.
Купил телефон за 1500 рублей, а он оказался дешёвкой и барахлом.	Купив телефон за 1500 рублів, а він виявився дешевкою та барахлом.
Поссорились с другом на пустяке, и теперь молчим друг другу уже неделю.	Посварилися з другом через дрібницю, і тепер мовчимо одне одному вже тиждень.
Нужна помощь на работе, но начальник сейчас в отпуске.	Потрібна допомога на роботі, але начальник зараз у відпустці.
Сделай кофе, а потом принеси документы в кабинет.	Зроби каву, а потім принеси документи до кабінету.
Этот фильм был просто шляпа, я больше не пойду в этот кинотеатр.	Цей фільм був просто лажа, я більше не піду в цей кінотеатр.
Сегодня пробки ужасные, опоздаю на тренировку.	Сьогодні затори жахливі, запізнюсь на тренування.
Я заказал новую куртку онлайн, жду доставку.	Я замовив нову куртку онлайн, чекаю доставку.
Завал на работе: дедлайны на носу, кофе кончился.	Завал на роботі: дедлайни на носі, кава закінчилася.
Поехал на выходные за город. Забыл зонт — и пошёл дождь.	Поїхав на вихідні за місто. Забув зонт, і пішов дощ.
Купил новую куртку онлайн, но размер оказался не мой.	Купив нову куртку онлайн, але розмір виявився не мій.
Сегодня тренировка была жесткой: три подхода по пятьдесят килограммов, и я чуть не умер.	Сьогодні тренування було жорстким: три підходи по п'ятдесят кілограмів, і я ледь не помер.
Этот сенсорный экран постоянно зависает — не выношу.	Цей сенсорний екран постійно зависає — не витримую.
Я задержался на работе и опоздал на встречу.	Я затримався на роботі і запізнився на зустріч.
Купи хлеба и молока, а то дома совсем пусто.	Купи хліба та молока, а то вдома зовсім порожньо.
Скажи, пожалуйста, как добраться до вокзала за две остановки?	Скажи, будь ласка, як дістатися до вокзалу за дві зупинки?
Я установил приложение, но оно постоянно вылетает.	Я встановив застосунок, але воно постійно вилітає.
Ты меня разочаровал, больше не хочу тебя видеть.	Ти мене розчарував, більше не хочу тебе бачити.
На работе сегодня просто трэш: начальник кричит, дедлайны горят, а кофе кончился.	На роботі сьогодні справжній треш: начальник кричить, дедлайни горять, а кави немає.
Клиент очень зол, потому что заказ не пришёл вовремя.	Клієнт дуже злий, бо замовлення не прийшло вчасно.
У меня сломался ноутбук, и термины на завтра валяются один за одним.	У мене зламався ноутбук, і терміни на завтра валяються один за одним.
Съездил за покупками и забыл купить молоко.	Поїхав за покупками і забув купити молоко.
Не могу найти зарядку к телефону, где-то пропала.	Не можу знайти зарядку до телефону, десь загубилася.
Хочу сменить работу, зарплата маленькая, начальник достал.	Хочу поміняти роботу, зарплата маленька, начальник дістав.
Мы потеряли маршрутку, придётся идти пешком.	Ми втратили маршрутку, доведеться йти пішки.
Купил новый смартфон, разочарован батарейкой.	Купив новий смартфон, розчарований акумулятором.
Мы поссорились ночью, и она обиделась на меня.	Ми посварилися вночі, і вона образилася на мене.
Завершил проект на работе — начальство заметило.	Я закінчив проєкт на роботі — начальство звернуло увагу.
Хватит сидеть на совещаниях — давайте сделаем мини-проект сами.	Перестань сидіти на нарадах — давайте зробимо міні-проект самі.
Я забыл выключить плиту, кухня дышит дымом.	Я забув вимкнути плиту — на кухні тягне димом.
Забронировал номер онлайн, но подтверждение нигде не приходит.	Забронював номер онлайн, але підтвердження ніяк не надходить.
Неужели ты думаешь, что это нормально — игнорировать звонки целый день?	Хіба ти думаєш, що це нормально — ігнорувати дзвінки цілий день?
Я нашёл новый способ тренироваться: прыжки через скакалку и иногда йога.	Я знайшов новий спосіб тренувань: стрибки через скакалку та іноді йога.
Чувак, меня достала эта суета на работе.	Чувак, мене дістала ця суєта на роботі.
Мы с друзьями собираемся в долгую поездку на поезде и не знаем расписания.	Ми з друзями збираємося у довгу поїздку потягом і не знаємо розкладу руху потягів.
Смотри, на выходных влаштуем барбекю во дворе.	Глянь, на вихідних влаштуємо барбекю у дворі.
Я устал от этого тренировки, но результат того стоит.	Я втомився від цього тренування, але результат того вартий.
Не могу понять, почему твой ноут зависает снова.	Не можу зрозуміти, чому твій ноутбук знову зависає.
Похоже, наш проект опять сломался, не могу разобраться.	Схоже, наш проєкт знову зламався, не можу розібратися.
Куда ты, чёрт, несёшься? Мы опаздываем на поезд.	Куди ти, чорт, несешся? Ми запізнюємося на поїзд.
На распродаже взял кучу безделушек, теперь таскаю их домой.	На розпродажі взяв купу дрібничок, тепер тягну їх додому.
Мне нужно прийти в поликлинику завтра.	Мені потрібно прийти до поліклініки завтра.
Нужно обновить приложение до последней версии.	Потрібно оновити додаток до останньої версії.
Слушай, эта новая система просто каша, ни одной кнопки не найдёшь.	Слухай, ця нова система — суцільна каша, жодної кнопки не знайдеш.
Я заблудился в этом вокзале и не могу найти выход.	Я загубився на цьому вокзалі і не можу знайти вихід.
Мне нужен размер побольше, этот свитер сядет после стирки.	Мені потрібен розмір більший, цей свитер сяде після прання.
Я записался в зал и думал, что буду качаться, но там так душно.	Я записався до залу й думав, що буду качати м'язи, але там так душно.
Этот онлайн-сервис нифіга не работает, постоянно выдаёт ошибку.	Цей онлайн-сервіс ніфіга не працює, постійно виводить помилку.
Шеф настаивает на отчёте к пятнице, но никто не может найти нужные данные.	Шеф наполягає на звіті до п'ятниці, але ніхто не може знайти потрібні дані.
Чёрт, нашёл старый фотоальбом и тут же накрыло ностальгией.	Чорт, знайшов старий фотоальбом, і тут же накрило ностальгією.
Поезд опаздывает на полтора часа, а в вагоне пахнет кофе.	Поїзд запізнюється на півтора години, а в вагоні пахне кавою.
Увидел на распродаже куртку мечты, но размер не подошёл — придётся подождать следующей.	Побачив на розпродажі куртку мрії, але розмір не підійшов — доведеться почекати наступної.
Я решил попробовать новый рецепт пасты, и вышло вкуснее, чем в любом ресторане.	Я вирішив спробувати новий рецепт пасти, і вийшло смачніше, ніж у будь-якому ресторані.
В офисе что-то сломалось, и я без понятия, как это починить.	У офісі щось зламалося, і я без поняття, як це полагодити.
Мне нужен новый VPN, а старый как-то не работает.	Мені потрібен новий VPN, а старий якось не працює.
На тренировке сегодня отжимания давались до упаду.	На тренуванні сьогодні віджимання давалися до упаду.
Я нашёл крутой телефон на распродаже, но доставка затягивается.	Я знайшов крутий телефон на розпродажі, але доставка затягується.
Мы с другом спорим, кто лучше играет в настольные игры.	Ми з другом сперечаємося, хто краще грає в настільні ігри.
Я забыл ключи дома и опаздываю на важное совещание.	Я забув ключі вдома і запізнююся на важливу нараду.
Вчера была офигенная вечеринка, но на следующий день всё было отстой.	Вчора була офігенна вечірка, але на наступний день усе було відстой.
Сделай перерасчет по налогам, пожалуйста.	Зроби, будь ласка, перерахунок податків.
Этот фильм держит в напряжении с самого начала.	Цей фільм тримає в напрузі з самого початку.
Помоги мне выбрать подарок для мамы.	Допоможи мені обрати подарунок для мами.
Где мой заказ? Я давно жду его.	Де моє замовлення? Я вже давно чекаю на нього.
Хочу попробовать новые трюки на скейте, но падаю каждый раз.	Хочу спробувати нові трюки на скейтборді, але кожного разу падаю.
Задача на завтра такая же, как вчера, но с новым багом.	Завтра задача така сама, як вчора, але з новим багом.
Я устал и хочу спать, но дети кричат.	Я втомився і хочу спати, але діти кричать.
В самолёте Wi-Fi ловится очень плохо, можно обойтись без интернета.	У літаку Wi‑Fi ловиться дуже погано, без інтернету можна обійтися.
Похоже, этот проект снова сорвался, начальник будет недоволен.	Здається, цей проект знову зірвався — начальник буде незадоволений.
Куда ты делся увесь день? Я думал, что потерялся где-то.	Куди ти зник увесь день? Я думав, що загубився десь.
Этот супермаркет — обходи его стороной, там всё задорого.	Цей супермаркет — обійди його стороною, там усе задорого.
Ты меня бесишь своим молчанием.	Ти мене бісиш своїм мовчанням.
Мне нравится этот новый трекер, он работает как часы.	Мені подобається цей новий трекер, він працює як годинник.
Я забыл прикрепить резюме к письму и отправил пустой файл — менеджер будет в ярости.	Я забув прикріпити резюме до листа й надіслав порожній файл — менеджер буде у люті.
У меня дома сломался кран, капает уже три часа.	У мене вдома зламаний кран, капає вже три години.
Сколько стоит билет до Львова на завтра?	Скільки коштує квиток до Львова на завтра?
Заказал целый набор гаджетов, надеюсь не обманут.	Замовив цілий набір гаджетів, сподіваюся, що не обдурять.
Сегодня пробежал пять километров и чувствую себя героем.	Сьогодні пробіг п’ять кілометрів і відчуваю себе героєм.
Чувак, сегодня мне так лень идти на работу.	Чувак, сьогодні мені так лінь іти на роботу.
Зачем тебе этот вечерний визит в банк? Там очереди на километры.	Навіщо тобі цей вечірній візит до банку? Там черги на кілометри.
Это просто катастрофа: проект горит, и начальник не отвечает.	Це просто катастрофа: проект горить, і начальник не відповідає.
Я купил новый велосипед и хочу попробовать трюки на скейтпарке.	Я купив новий велосипед і хочу спробувати трюки на скейтпарку.
Куда податься, если дедлайн на завтра и спать совсем не хочется.	Куди подітися, якщо дедлайн на завтра, а спати зовсім не хочеться.
Мы опоздали на поезд, поезд ушёл без нас.	Ми запізнилися на поїзд, поїзд пішов без нас.
Мне нужно сдать отчёт к пятнице, иначе начальник начнёт вздыхать.	Мені потрібно здати звіт до п’ятниці, інакше начальник почне зітхати.
Слушай, тебе пора перестать работать допоздна, иначе мы разойдёмся.	Слухай, тобі час перестати працювати допізна, інакше ми розіймемося.
Я нашёл крутую скидку на телефон, но он недоступен в моём городе.	Я знайшов круту знижку на телефон, але його немає в моєму місті.
Глянь, этот новый ноутбук — настоящий монстр, он тянет всё?	Глянь, цей новий ноутбук — справжній монстр, він витягує все?
Чувак, ты видел новые чипы для графики? Они реально огонь.	Хлопче, ти бачив нові чіпи для графіки? Вони реально вогонь.
Учора я проспал автобус и опоздал на работу на полчаса.	Учора я проспав автобус і запізнився на роботу на півгодини.
Не хочу идти на эту нудную встречу, лучше посижу дома.	Не хочу йти на цю нудну зустріч, краще посиджу вдома.
Каждый день бегаю по утрам, а вчера простудился.	Кожного дня бігаю вранці, а вчора простудився.
Планирую поездку на выходные — хочу заехать в маленький город за пару часов езды.	Планую поїздку на вихідні — хочу заїхати в маленьке місто за пару годин їзди.
Коллега снова опоздал на встречу, а я уже в третий раз объясняю ему, что так не годится.	Колега знову запізнився на зустріч, а я вже в третій раз пояснюю йому, що так не годиться.
Мы с друзьями решили на выходные поехать за город, но автобус опоздал на час?	Ми з друзями вирішили на вихідні поїхати за місто, але автобус запізнився на годину?
Я съел слишком острую еду, и теперь понимаю, что зря!	Я з'їв занадто гостру їжу, і тепер розумію, що це було даремно!
Я забыл пароль от аккаунта и не могу войти.	Я забув пароль від акаунта і не можу увійти.
Мне кажется, между нами всё кончено, и мне больно это говорить.	Мені здається, між нами усе скінчилося, і боляче це казати.
Заказал куртку через интернет-магазин, но трек-номер не приходит уже третий день.	Замовив куртку через інтернет-магазин, але трек-номер не приходить уже третій день.
У нас сегодня реально жесткий дедлайн по проекту, давай задержимся в офисе ещё на пару часов.	У нас сьогодні реально жорсткий дедлайн за проєктом, давай затримаємося в офісі ще на пару годин.
Какой айфон ты взял? У меня батарея села за день.	Якiй айфо н ти взяв? У мене батарея сіла за день.
После тренировки стало плохо: тошнота и головокружение.	Після тренування стало погано: нудота та запаморочення.
Бро, эта песня зайшла на все сто, включай ещё!	Бро, ця пісня зайшла на всі сто, включай ще!
Я ухожу пораньше с работы, чтобы успеть на тренировку.	Я піду з роботи раніше, щоб встигнути на тренування.
Это безумие, как они всё упростили.	Це божевілля — як вони все спростили.
Кидай мне файл в чат, пожалуйста.	Кидай мені файл у чат, будь ласка.
Я люблю кататься на велосипеде, когда хорошая погода.	Я люблю кататися на велосипеді, коли погода гарна.
Мне нужно разобраться в счетах — куда делись три последних платежа?	Мені потрібно розібратися з рахунками — куди зникли три останні платежі?
Слушай, ты не забыл по дороге домой купить хлеб?	Слухай, ти не забув по дорозі додому купити хліб?
Эй, ты видел новую игру? Она кайфовая!	Ей, ти бачив нову гру? Вона кайфова!
На работе всё тяжело: начальник дал задание ещё вчера.	На роботі все тяжко: начальник дав завдання ще вчора.
Я заказал продукты онлайн — доставку обещали к восьми, а курьер всё ещё не пришёл.	Я замовив продукти онлайн — доставку обіцяли до восьми, а кур'єр усе ще не прийшов.
Планирую заняться спортом рано вранці, но лень победила.	Планую зайнятися спортом рано вранці, але лінь перемогла.
Закажи билет на поезд через приложение, но интернет падает, и приходится пробовать ещё раз.	Замов квиток на поїзд через застосунок, але інтернет падає, і доводиться ще раз спробувати.
Я забыл выключить свет в кухне и теперь счёт за электричество растёт.	Я забув вимкнути світло на кухні, і тепер рахунок за електроенергію зростає.
Телефон снова лагает, обнови, пожалуйста, приложение.	Телефон знову лагає, онови, будь ласка, додаток.
В этом кафе вкусно, но официант медлит.	У цьому кафе смачно, але офіціант повільно обслуговує гостей.
У меня болит голова после туси.	У мене болить голова після туси.
Нужно дописать отчёт за прошлый квартал до пятницы, иначе начальство разозлится.	Потрібно дописати звіт за попередній квартал до п’ятниці, інакше начальство розізлиться.
Думаю, стоит ли брать эти вишни — они очень дорогие.	Думаю, чи варто взяти ці вишні — вони дуже дорогі.
Завтра лечу в Киев на концерт, беру билет в последний момент.	Завтра лечу до Києва на концерт, беру квиток в останню хвилину.
Нашёл баг в коде — приложение крашится при запуске.	Знайшов баг у коді — застосунок падає під час запуску.
Если тебе плохо, скажи — мы не будем ждать, пока всё выяснится.	Як тобі стане погано, скажи — ми не будемо чекати, поки усе з'ясується.
Срочно нужна помощь по проекту, я застрял в баге.	Терміново потрібна допомога по проекту, я застряг у багу.
Дома все перевернуто: сломался кран, и соседи ругаются.	Удома все перевернулося: зламався кран, а сусіди сваряться.
Утром выбрался на вокзал, но поезд ушёл.	Зранку вибрався на вокзал, але поїзд уже поїхав.
Заказал джинсы онлайн, пришли не те.	Замовив джинси онлайн, прийшли не ті.
Я купил новый смартфон, но приложение не устанавливается.	Я придбав новий смартфон, але застосунок не встановлюється.
Завтра нужен отчёт по продажам, а ноутбук снова тупит.	Завтра потрібен звіт про продажі, а ноутбук знову гальмує.
Сегодня весь день не с той ноги встаю, и всё раздражает.	Сьогодні увесь день не з тієї ноги встаю, і все дратує.
Мы опоздали на поезд на пять минут — как так получилось?	Ми запізнилися на поїзд на п’ять хвилин — як так сталося?
В магазине распродажа, но цены оказались выше указанных на ярлыках.	У магазині розпродаж, але ціни виявились вище за ті, що на цінниках.
Мы с другом придумали новый подкаст про старые игры.	Ми з другом придумали новий подкаст про старі ігри.
Поезд задержали на час, а мы без кофе.	Поїзд затримали на годину, а ми без кави.
Мне нужно разобраться с работой над проектом, deadline через пару часов.	Мені потрібно розібратися з роботою над проєктом, дедлайн через кілька годин.
Нашёл классную куртку со скидкой в магазине.	Знайшов класну куртку зі знижкою в магазині.
Смотрю матчи по телевизору и планирую тренироваться завтра.	Дивлюся матчі по телевізору й планую тренуватися завтра.
Не могу ответить на звонок, пока исправляю баг в приложении.	Не можу відповісти на дзвінок, поки виправляю баг у застосунку.
Чувак, у меня сегодня столько дел на работе, что глаза на лоб лезут!	Бро, сьогодні на роботі стільки всього, що очі на лоб лізуть!
На вокзале поезд опоздал на 15 минут, и настроение упало.	На вокзалі потяг запізнився на 15 хвилин, і настрій упав.
Сегодня в зале поднял свой максимум за год, кайф.	Сьогодні у залі підняв максимум за рік — кайф.
Я сегодня пытался сварить борщ, но получилось полное лайно.	Сьогодні намагався зварити борщ, але вийшло повне лайно.
Вчера смотрел сериал до утра, теперь хочется спать.	Вчора дивився серіал до ранку, тепер хочеться спати.
Сегодня на работе случилась вакханалия: начальник снова перегнул палку.	Сьогодні на роботі сталася вакханалія, начальник знову перегнув палку.
Нашёл распродажу в соседнем магазине и купил кучу шмоток.	Знайшов розпродаж у сусідньому магазині й купив купу шмоток.
Как пройти к вокзалу? Я заблудился и нужен ориентир.	Як дійти до вокзалу? Я заблукав і потрібен орієнтир.
Сегодня приготовил борщ и понял, что огурцы закончились.	Сьогодні приготував борщ і зрозумів, що огірки закінчилися.
Я обновил приложение на телефоне и теперь всё работает быстрее.	Я оновив застосунок на телефоні, і тепер усе працює швидше.
Как дела на работе? Этот проект почти готов.	Як справи на роботі? Цей проєкт майже готовий.
Я тут рыбачу на выходных, хочу попробовать новый спиннинг.	Я тут рибачу на вихідних, хочу спробувати новий спінінг.
Установил приложение, чтобы не забывать важные звонки.	Встановив додаток, щоб не забувати важливі дзвінки.
Это чёртовски вкусно, попробуй.	Це чортівськи смачно, спробуй.
Хватит спорить, просто доверься мне.	Хватить сперечатися, просто довірся мені.
Задача горит: нужно до конца дня сдать чернетку.	Задача горить: потрібно до кінця дня здати чернетку.
Не могу поверить, как ты всё впорався за ночь.	Не можу повірити, як ти усе впорався за ніч.
Купи хлеба, молока и ещё бутылку вина.	Купи хліба, молока та ще пляшку вина.
Это не шутка, ситуация выходит из-под контроля.	Це не жарт, ситуація виходить з-під контролю.
Пора выбрать маршрут для вечерней велопрогулки.	Пора обрати маршрут для вечірньої велопрогулянки.
Завтра важная презентация на работе, а ноутбук всё ещё зависает.	Завтра важлива презентація на роботі, а ноутбук усе ще зависає.
Дома бардак: посуда в раковине, а мусор переполнен.	Дома бардак: посуд у раковині, а сміття переповнене.
Куда мы идём, чтобы не проспать вечерний поезд?	Куди ми йдемо, щоб не проспати вечірній потяг?
Я забыл пароль от аккаунта и не могу зайти.	Я забув пароль від облікового запису і не можу увійти.
Съел слишком много сладкого, теперь мне тошнит.	З'їв занадто багато солодкого, тепер мені нудить.
У меня сегодня столько работы, что голова идёт кругом.	У мене сьогодні стільки роботи, що голова йде обертом.
Я забыл дома документы — как мне попасть на поезд?	Я забув вдома документи — як мені потрапити на поїзд?
Заказал куртку онлайн, но размер не подошёл.	Замовив куртку онлайн, але розмір не підійшов.
